filename,r_mean,g_mean,b_mean,r_std,g_std,b_std,h_mean,v_mean,h_std,v_std,quality
imagens/selecionadas/movimento/130_NIKON-D3400-18-55MM_M.JPG,140.11865997314453,147.49244689941406,128.30848693847656,53.93572906602835,51.111080710836816,55.76554439311648,7.538425869411891,7.7645416259765625,11.247602133415688,10.96218320089094,0
imagens/selecionadas/movimento/306_XIAOMI-REDMI-5-PLUS_M.jpg,133.76049041748047,87.10901260375977,73.07955932617188,73.17747323721635,61.751081379887374,48.77414167073011,2.5894402398003464,2.2021450466579866,4.259339896003622,2.3416941059710736,0
imagens/selecionadas/movimento/157_NIKON-D3400-35MM_M.JPG,91.14706802368164,113.0179672241211,121.99718475341797,48.327885479791334,60.046807766771735,97.35037468371019,9.389705234103735,14.039218478732638,14.825775703735031,20.73103661037695,0
imagens/selecionadas/movimento/76_HONOR-8X_M.jpg,120.14611434936523,82.5246467590332,63.55921173095703,66.03406167010962,50.20978712587563,54.69790578022081,2.4394760131835938,2.595528496636285,2.551626897549816,3.1512536672098164,0
imagens/selecionadas/movimento/269_NIKON-D3400-18-55MM_M.JPG,137.91079711914062,129.60699844360352,127.50096893310547,29.12430542734613,31.247578690415846,35.538483070727644,3.7143410576714415,2.843377855088976,6.34547381730187,3.2247229163232642,0
imagens/selecionadas/movimento/109_HONOR-7X_M.jpg,137.07512283325195,116.53287506103516,145.7087287902832,81.12177127017058,65.81267785037171,81.82887758056941,5.337737189398871,2.6574215359157987,14.180977913668547,4.7488411876404815,0
imagens/selecionadas/movimento/284_SONY-NEX-5T_M.JPG,197.47156143188477,202.3569679260254,202.88323211669922,58.431153761354885,57.92259882311455,67.27675915193525,1.7084036933051234,3.146050347222223,3.36022914804568,6.701679591943542,0
imagens/selecionadas/movimento/182_HONOR-10_M.jpg,156.10980606079102,146.94918823242188,138.58032608032227,39.73272849190556,40.421850424896114,48.16871708732231,2.815630594889323,3.7870237562391487,4.034913631862385,7.236661320284938,0
imagens/selecionadas/movimento/57_IPHONE-SE_M.jpg,96.61463928222656,89.64046478271484,82.12520599365234,44.23888024136985,44.16265972963804,42.00399845204208,3.127222696940105,3.0601679484049478,5.257388845887918,3.2658342504054847,0
imagens/selecionadas/movimento/298_NIKON-D3400-35MM_M.JPG,111.82309341430664,107.7803840637207,111.3808479309082,23.93464495867811,17.563809653861686,21.354815342088184,2.0887917412651906,3.561842176649305,2.404509622638871,4.3004270510277065,0
imagens/selecionadas/movimento/274_NIKON-D3400-18-55MM_M.JPG,80.59067153930664,100.03947830200195,78.6993522644043,69.28184099035812,59.323525771719275,76.96342769037085,2.5349748399522576,5.060730828179253,3.0338216776271527,9.429662096998008,0
imagens/selecionadas/movimento/100_NIKON-D3400-35MM_M.JPG,21.487689971923828,33.45280456542969,50.36088180541992,34.452215095004654,39.4778828616409,63.24212966921388,2.66778055826823,5.655865139431423,8.269078654523556,21.30599255479623,0
imagens/selecionadas/movimento/187_XIAOMI-REDMI-4A_M.jpg,103.41106796264648,99.48660659790039,89.55088806152344,68.87790882115716,68.08073403765589,69.3128719104048,4.798591613769532,3.2015618218315973,6.940084342378643,5.262684386467294,0
imagens/selecionadas/movimento/321_XIAOMI-PROCOFONE-F1_M.jpg,162.3987693786621,157.69533157348633,156.8990821838379,43.74333574570083,44.27654681470428,43.64118693149224,5.04608154296875,3.897684733072917,13.247718698406405,7.548362091357856,0
imagens/selecionadas/movimento/145_NIKON-D3400-18-55MM_M.JPG,142.12031173706055,145.6792755126953,138.6193084716797,68.24306781169996,61.24412130888549,77.75817279873142,7.872344970703124,5.439113193088107,12.528480662918238,8.531487950411535,0
imagens/selecionadas/movimento/18_XIAOMI-REDMI-5-PLUS_M.jpg,139.78068161010742,130.75486755371094,100.43371963500977,47.086768621068906,45.6312833368786,42.26049531578034,3.318352593315972,2.076610141330295,4.8729096275428345,3.130448908076143,0
imagens/selecionadas/movimento/136_XIAOMI-REDMI-3S_M.jpg,162.05988311767578,155.17609405517578,144.7442283630371,25.143805603285887,24.677686311710048,22.563609575585243,2.366253323025174,1.9880328708224833,6.022301355838179,2.8574288309127542,0
imagens/selecionadas/movimento/89_IPHONE-6S_M.jpeg,101.93777847290039,77.95529556274414,62.735450744628906,67.26110583938306,57.760334398402605,54.46063755079481,2.8021977742513027,4.4788199530707455,3.613296770675581,5.8877843572613955,0
imagens/selecionadas/movimento/304_SAMSUNG-GALAXY-J7_M.jpg,138.57302474975586,116.61164474487305,97.62627792358398,37.54460492582541,42.91786255606304,53.19967500622856,4.044470893012154,2.3216408623589415,6.543717254039443,2.8839376606687637,0
imagens/selecionadas/movimento/14_IPHONE-7_M.jpeg,134.8243293762207,124.5792236328125,108.89575958251953,28.4456572311859,30.90517373110675,31.0738293210955,2.3195826212565107,3.287042405870225,2.732002604045699,4.804106729478349,0
